#timestamp x y z qx qy qz qw id
1768380437.660134 18.168329 -0.257889 5.098930 -0.496161 0.510681 -0.500675 0.492294 242
1768380437.726849 18.244778 -0.261840 5.110021 -0.496217 0.510615 -0.500978 0.491998 243
1768380437.860277 18.410782 -0.260405 5.166333 -0.496007 0.510999 -0.501068 0.491720 244
1768380437.926991 18.466145 -0.274888 5.183862 -0.496032 0.511078 -0.501100 0.491580 245
1768380438.060419 18.615370 -0.275711 5.227731 -0.495672 0.511434 -0.501139 0.491532 246
1768380438.193846 18.787239 -0.282048 5.256982 -0.494736 0.511790 -0.500985 0.492261 247
1768380438.594130 19.238976 -0.308739 5.393889 -0.493596 0.513205 -0.500739 0.492182 248
1768380439.129569 19.796083 -0.380925 5.552921 -0.492752 0.514063 -0.499837 0.493050 249
1768380439.263717 19.958157 -0.385427 5.594353 -0.492032 0.514730 -0.499286 0.493631 250
1768380439.330798 20.036348 -0.395803 5.617890 -0.492198 0.514866 -0.499230 0.493380 251
1768380439.397884 20.118973 -0.397624 5.639067 -0.492023 0.515055 -0.499127 0.493462 252
1768380439.464973 20.178152 -0.405449 5.667275 -0.492368 0.514918 -0.499656 0.492724 253
1768380439.532067 20.262995 -0.403392 5.680821 -0.491877 0.515078 -0.499563 0.493141 254
1768380439.599165 20.331022 -0.420439 5.694422 -0.491438 0.515076 -0.499792 0.493349 255
1768380439.666268 20.404238 -0.415595 5.719425 -0.491155 0.515635 -0.499400 0.493443 256
1768380439.733375 20.500767 -0.416736 5.745509 -0.490834 0.515692 -0.499556 0.493546 257
1768380439.800482 20.565310 -0.428028 5.767957 -0.490683 0.515808 -0.499671 0.493457 258
1768380439.867161 20.608206 -0.447402 5.781551 -0.490775 0.515774 -0.499660 0.493413 259
1768380439.933840 20.674751 -0.462008 5.802696 -0.490818 0.515757 -0.499670 0.493379 260
1768380440.000518 20.764164 -0.457758 5.827370 -0.490835 0.515961 -0.499972 0.492843 261
1768380440.067195 20.849556 -0.458804 5.846926 -0.490464 0.516080 -0.500064 0.492993 262
1768380440.133872 20.915337 -0.468718 5.865292 -0.489983 0.516494 -0.499743 0.493363 263
1768380440.200548 20.997347 -0.475029 5.887022 -0.489687 0.516841 -0.499326 0.493716 264
1768380440.267223 21.087812 -0.481148 5.909132 -0.489626 0.516838 -0.499107 0.494001 265
1768380440.333899 21.155222 -0.492201 5.928051 -0.489367 0.517125 -0.499017 0.494048 266
1768380440.400573 21.220325 -0.503199 5.945724 -0.489321 0.517214 -0.498974 0.494044 267
1768380440.467246 21.330570 -0.493637 5.968540 -0.489215 0.517445 -0.499155 0.493725 268
1768380440.533919 21.393660 -0.508492 5.996305 -0.489281 0.517799 -0.499130 0.493313 269
1768380440.600592 21.474003 -0.506609 6.031745 -0.489298 0.518269 -0.499354 0.492575 270
1768380440.667264 21.559578 -0.513882 6.040342 -0.488967 0.518411 -0.499324 0.492785 271
1768380440.733935 21.621471 -0.518511 6.054981 -0.488626 0.518732 -0.499199 0.492913 272
1768380440.800606 21.692797 -0.532718 6.072367 -0.488539 0.519117 -0.498662 0.493137 273
1768380440.867287 21.775202 -0.545551 6.110436 -0.488182 0.519521 -0.498691 0.493035 274
1768380440.933968 21.862091 -0.547720 6.117430 -0.487287 0.519879 -0.498804 0.493428 275
1768380441.067326 22.031425 -0.567174 6.167340 -0.487104 0.520360 -0.498811 0.493096 276
1768380441.134005 22.108347 -0.572986 6.189265 -0.486681 0.520781 -0.498796 0.493085 277
1768380441.334037 22.350023 -0.593555 6.251363 -0.485996 0.521431 -0.499295 0.492567 278
1768380441.400713 22.433056 -0.598436 6.275939 -0.485920 0.521999 -0.498768 0.492574 279
1768380441.467389 22.518686 -0.608833 6.299486 -0.485522 0.522333 -0.498773 0.492606 280
1768380441.534064 22.594511 -0.613742 6.325860 -0.485007 0.522813 -0.498868 0.492510 281
1768380441.600739 22.666119 -0.629996 6.342377 -0.484744 0.523156 -0.498503 0.492774 282
1768380441.667412 22.741291 -0.643389 6.372379 -0.484380 0.523508 -0.498548 0.492711 283
1768380441.734086 22.817598 -0.652033 6.378825 -0.483703 0.523824 -0.498528 0.493062 284
1768380441.800760 22.895969 -0.657033 6.400345 -0.483474 0.524363 -0.498390 0.492853 285
1768380441.867440 22.966318 -0.677792 6.420792 -0.483174 0.524484 -0.498737 0.492667 286
1768380441.934119 23.056438 -0.673772 6.435437 -0.482645 0.524746 -0.499190 0.492447 287
1768380442.000798 23.146847 -0.670885 6.470474 -0.482904 0.524912 -0.499651 0.491549 288
1768380442.067476 23.204136 -0.690934 6.492938 -0.483003 0.525012 -0.499724 0.491270 289
1768380442.134153 23.300276 -0.697875 6.509638 -0.482614 0.525319 -0.499978 0.491067 290
1768380442.200830 23.364895 -0.703178 6.542895 -0.482682 0.525708 -0.499725 0.490840 291
